id_aux,anyo_proceso,fecha_nacimiento,rbd,cod_ens,regimen,rama_educacional,grupo_dependencia,anyo_egreso,codigo_region,codigo_provincia,codigo_comuna,codigo_region_d,codigo_comuna_d,situacion_egreso,bea,pace,pais_nacimiento,sexo,ingreso_percapita_grupo_fa
id_5889558078989,2025,2006-03-01,40114.0,310.0,3.0,H1,3.0,2023.0,6.0,61.0,6115.0,6,6115,5,No,No,210,2,7
id_9682596578212,2025,2005-08-01,40114.0,310.0,3.0,H1,3.0,2023.0,6.0,61.0,6115.0,6,6115,5,No,No,210,2,2
id_9094590679421,2025,2005-07-01,40114.0,310.0,3.0,H1,3.0,2023.0,6.0,61.0,6115.0,6,6109,5,No,No,210,2,1
id_9464594376406,2025,2004-05-01,40114.0,310.0,3.0,H1,3.0,2023.0,6.0,61.0,6115.0,6,6114,5,No,No,210,1,3
id_9612596371224,2025,2005-11-01,40114.0,310.0,3.0,H1,3.0,2023.0,6.0,61.0,6115.0,6,6115,5,No,No,210,2,99
id_8764587276479,2025,2000-02-01,40114.0,310.0,3.0,H1,3.0,2017.0,6.0,61.0,6115.0,6,6115,5,No,No,210,2,2
id_5806558270667,2025,2006-03-01,40114.0,310.0,3.0,H1,3.0,2023.0,6.0,61.0,6115.0,6,6115,5,No,No,210,1,2
id_9034590573453,2025,2005-04-01,40114.0,310.0,3.0,H1,3.0,2022.0,6.0,61.0,6115.0,6,6115,5,No,No,210,1,2
id_5804558970449,2025,2006-01-01,40114.0,310.0,3.0,H1,3.0,2023.0,6.0,61.0,6115.0,6,6115,5,No,No,210,1,4
id_9613596171352,2025,2005-09-01,40114.0,310.0,3.0,H1,3.0,2023.0,6.0,61.0,6115.0,6,6115,5,No,No,210,2,6
id_5952559775223,2025,2006-06-01,40114.0,310.0,3.0,H1,3.0,2023.0,6.0,61.0,6115.0,6,6114,5,No,No,210,2,3
id_9701597370146,2025,2003-08-01,40114.0,310.0,3.0,H1,3.0,2022.0,6.0,61.0,6115.0,6,6115,5,No,No,210,1,7
id_9273592777356,2025,2004-08-01,40114.0,310.0,3.0,H1,3.0,2022.0,6.0,61.0,6115.0,6,6115,5,No,No,210,1,99
id_9656596675673,2025,2005-12-01,40114.0,310.0,3.0,H1,3.0,2023.0,6.0,61.0,6115.0,6,6115,5,No,No,210,2,1
id_5818558471889,2025,2006-02-01,40114.0,310.0,3.0,H1,3.0,2023.0,6.0,61.0,6115.0,6,6115,5,No,No,210,2,3
id_5869558376905,2025,2006-03-01,40114.0,310.0,3.0,H1,3.0,2023.0,6.0,61.0,6115.0,6,6109,5,No,No,210,1,99
id_5818558871836,2025,2005-12-01,40114.0,310.0,3.0,H1,3.0,2023.0,6.0,61.0,6115.0,6,6115,5,No,No,210,2,2
id_9209592070961,2025,2004-10-01,40114.0,310.0,3.0,H1,3.0,2023.0,6.0,61.0,6115.0,6,6115,5,No,No,210,2,7
id_9671596777170,2025,2005-09-01,40114.0,310.0,3.0,H1,3.0,2023.0,6.0,61.0,6115.0,6,6115,5,No,No,210,2,99
id_0598905279899,2025,1992-05-01,40114.0,310.0,3.0,H1,3.0,2009.0,6.0,61.0,6115.0,6,6101,5,No,No,210,1,99
id_9630596673018,2025,2005-12-01,40114.0,310.0,3.0,H1,3.0,2023.0,6.0,61.0,6115.0,6,6115,5,No,No,210,1,1
id_5858558575862,2025,2006-01-01,40125.0,310.0,3.0,H1,1.0,2023.0,5.0,51.0,5101.0,5,5101,5,No,No,210,2,99
id_9397593679793,2025,2005-03-01,40125.0,310.0,3.0,H1,1.0,2023.0,5.0,51.0,5101.0,5,5109,5,No,No,210,1,10
id_9058590175885,2025,2005-05-01,40125.0,310.0,3.0,H1,1.0,2023.0,5.0,51.0,5101.0,5,5101,5,No,No,210,2,10
id_9019590371906,2025,2005-07-01,40125.0,310.0,3.0,H1,1.0,2023.0,5.0,51.0,5101.0,5,5101,5,No,No,210,2,10
id_9350593075072,2025,2005-02-01,40125.0,310.0,3.0,H1,1.0,2022.0,5.0,51.0,5101.0,5,5101,5,No,No,210,2,99
id_9014590271451,2025,2005-06-01,40125.0,310.0,3.0,H1,1.0,2023.0,5.0,51.0,5101.0,5,5101,5,No,No,210,2,99
id_9053590475373,2025,2005-06-01,40125.0,310.0,3.0,H1,1.0,2023.0,5.0,51.0,5101.0,5,5109,5,No,No,210,2,10
id_9032590673203,2025,2005-08-01,40125.0,310.0,3.0,H1,1.0,2023.0,5.0,51.0,5101.0,5,5101,5,No,No,210,2,10
id_9049590574948,2025,2005-04-01,40125.0,310.0,3.0,H1,1.0,2023.0,5.0,51.0,5101.0,5,5101,5,No,No,210,1,6
id_9341593274146,2025,2005-02-01,40125.0,310.0,3.0,H1,1.0,2022.0,5.0,51.0,5101.0,5,5101,5,No,No,210,2,99
id_9344593374458,2025,2005-02-01,40194.0,310.0,,H1,2.0,2022.0,4.0,41.0,4101.0,4,4102,5,No,No,210,2,9
id_9059590575931,2025,2005-04-01,40194.0,310.0,,H1,2.0,2022.0,4.0,41.0,4101.0,4,4101,5,No,No,210,1,99
id_9144591074488,2025,2004-01-01,40194.0,310.0,,H1,2.0,2021.0,4.0,41.0,4101.0,4,4101,5,No,No,210,1,99
id_9099590279997,2025,2005-06-01,40194.0,310.0,,H1,2.0,2023.0,4.0,41.0,4101.0,4,4102,5,No,No,210,1,5
id_5987559978730,2025,2006-05-01,40194.0,310.0,,H1,2.0,2023.0,4.0,41.0,4101.0,4,4101,5,No,No,210,2,8
id_9224592572439,2025,2004-07-01,40194.0,310.0,,H1,2.0,2022.0,4.0,41.0,4101.0,4,4101,5,No,No,210,2,99
id_9244592874424,2025,2004-06-01,40194.0,310.0,,H1,2.0,2023.0,4.0,41.0,4101.0,4,4101,5,No,No,210,1,2
id_8353583775334,2025,2001-04-01,40194.0,310.0,,H1,2.0,2018.0,4.0,41.0,4101.0,4,4101,5,No,No,210,1,4
id_9614596671444,2025,2005-12-01,40194.0,310.0,,H1,2.0,2023.0,4.0,41.0,4101.0,5,5801,5,No,No,210,2,4
id_9329593772978,2025,2004-12-01,40194.0,310.0,,H1,2.0,2023.0,4.0,41.0,4101.0,4,4101,5,No,No,210,1,2
id_8669586476928,2025,2002-01-01,40231.0,310.0,,H1,2.0,2019.0,4.0,41.0,4101.0,15,15101,5,No,No,210,2,1
id_5886558578686,2025,2006-01-01,40231.0,310.0,,H1,2.0,2023.0,4.0,41.0,4101.0,4,4101,5,No,No,210,1,8
id_9062590976202,2025,2005-04-01,40231.0,310.0,,H1,2.0,2022.0,4.0,41.0,4101.0,4,4101,5,No,No,210,2,8
id_5922559772264,2025,2006-06-01,40231.0,310.0,,H1,2.0,2023.0,4.0,41.0,4101.0,4,4101,5,No,No,210,2,99
id_9332593873266,2025,2004-11-01,40231.0,310.0,,H1,2.0,2022.0,4.0,41.0,4101.0,2,2101,5,No,No,210,2,7
id_5903559170309,2025,2006-06-01,40231.0,310.0,,H1,2.0,2023.0,4.0,41.0,4101.0,4,4101,5,No,No,210,2,8
id_8447584174769,2025,2001-08-01,40231.0,310.0,,H1,2.0,2019.0,4.0,41.0,4101.0,4,4101,5,No,No,210,2,5
id_9048590274882,2025,2005-06-01,40231.0,310.0,,H1,2.0,2023.0,4.0,41.0,4101.0,4,4101,5,No,No,210,2,10
id_9336593373694,2025,2005-02-01,40231.0,310.0,,H1,2.0,2023.0,4.0,41.0,4101.0,4,4101,5,No,No,210,2,8
id_9056590775626,2025,2005-04-01,40231.0,310.0,,H1,2.0,2023.0,4.0,41.0,4101.0,4,4101,5,No,No,210,1,99
id_9616596771668,2025,2005-09-01,40251.0,310.0,3.0,H1,2.0,2023.0,5.0,58.0,5804.0,5,5801,5,No,No,210,1,99
id_8950589075023,2025,1999-06-01,40251.0,310.0,3.0,H1,2.0,2018.0,5.0,58.0,5804.0,5,5801,5,No,No,210,1,99
id_5817558971752,2025,2006-01-01,40251.0,310.0,3.0,H1,2.0,2023.0,5.0,58.0,5804.0,5,5801,5,No,No,210,2,99
id_5878558277894,2025,2006-03-01,40251.0,310.0,3.0,H1,2.0,2023.0,5.0,58.0,5804.0,5,5801,5,No,No,210,2,2
id_9342593974245,2025,2004-11-01,40251.0,310.0,3.0,H1,2.0,2023.0,5.0,58.0,5804.0,5,5804,5,No,No,210,2,1
id_9231592673127,2025,2004-10-01,40251.0,310.0,3.0,H1,2.0,2022.0,5.0,58.0,5804.0,5,5804,5,No,No,210,1,99
id_9067590376757,2025,2005-07-01,40251.0,310.0,3.0,H1,2.0,2023.0,5.0,58.0,5804.0,5,5801,5,No,No,210,1,1
id_9617596371771,2025,2005-09-01,40251.0,310.0,3.0,H1,2.0,2023.0,5.0,58.0,5804.0,5,5804,5,No,No,210,2,7
id_9450594775002,2025,2004-03-01,40251.0,310.0,3.0,H1,2.0,2021.0,5.0,58.0,5804.0,5,5804,5,No,No,210,2,1
id_9206592170638,2025,2004-08-01,40251.0,310.0,3.0,H1,2.0,2022.0,5.0,58.0,5804.0,5,5804,5,No,No,210,2,4
id_5883558478332,2025,2006-02-01,40251.0,310.0,3.0,H1,2.0,2023.0,5.0,58.0,5804.0,5,5801,5,No,No,210,2,3
id_9699596579943,2025,2005-09-01,40251.0,310.0,3.0,H1,2.0,2023.0,5.0,58.0,5804.0,5,5801,5,No,No,210,2,99
id_9234592673417,2025,2004-11-01,40251.0,310.0,3.0,H1,2.0,2022.0,5.0,58.0,5804.0,5,5804,5,No,No,210,1,2
id_5880558478082,2025,2006-02-01,40251.0,310.0,3.0,H1,2.0,2023.0,5.0,58.0,5804.0,5,5801,5,No,No,210,2,3
id_9761597776138,2025,2003-07-01,40251.0,310.0,3.0,H1,2.0,2023.0,5.0,58.0,5804.0,5,5804,5,No,No,210,1,1
id_9185591178562,2025,2003-11-01,40251.0,310.0,3.0,H1,2.0,2021.0,5.0,58.0,5804.0,5,5804,5,No,No,210,2,3
id_9633596273375,2025,2005-10-01,40251.0,310.0,3.0,H1,2.0,2023.0,5.0,58.0,5804.0,5,5802,5,No,No,210,1,8
id_9036590273656,2025,2005-06-01,40251.0,310.0,3.0,H1,2.0,2023.0,5.0,58.0,5804.0,5,5801,5,No,No,210,1,2
id_8809588270938,2025,1999-11-01,40251.0,310.0,3.0,H1,2.0,2017.0,5.0,58.0,5804.0,5,5801,5,No,No,210,2,5
id_9075590877543,2025,2005-03-01,40251.0,310.0,3.0,H1,2.0,2022.0,5.0,58.0,5804.0,5,5801,5,No,No,210,2,10
id_9699596979961,2025,2005-08-01,40251.0,310.0,3.0,H1,2.0,2023.0,5.0,58.0,5804.0,5,5804,5,No,No,210,1,7
id_5904559870437,2025,2006-05-01,40251.0,310.0,3.0,H1,2.0,2023.0,5.0,58.0,5804.0,5,5804,5,No,No,210,2,2
id_9025590172560,2025,2005-05-01,40251.0,310.0,3.0,H1,2.0,2023.0,5.0,58.0,5804.0,5,5804,5,No,No,210,2,1
id_9357593475726,2025,2005-01-01,40251.0,310.0,3.0,H1,2.0,2023.0,5.0,58.0,5804.0,5,5801,5,No,No,210,1,7
id_9700597770088,2025,2003-07-01,40251.0,310.0,3.0,H1,2.0,2021.0,5.0,58.0,5804.0,5,5804,5,No,No,210,1,3
id_5815558371545,2025,2006-03-01,40251.0,310.0,3.0,H1,2.0,2023.0,5.0,58.0,5804.0,5,5801,5,No,No,210,2,5
id_5814558471472,2025,2006-02-01,40252.0,310.0,3.0,H1,2.0,2023.0,5.0,51.0,5109.0,5,5109,5,No,No,210,1,6
id_9407594270758,2025,2004-05-01,40252.0,310.0,3.0,H1,2.0,2023.0,5.0,51.0,5109.0,5,5109,5,No,No,210,2,7
id_9554595275470,2025,2001-07-01,40252.0,310.0,3.0,H1,2.0,2020.0,5.0,51.0,5109.0,5,5109,5,No,No,210,1,9
id_9605596270565,2025,2005-10-01,40252.0,310.0,3.0,H1,2.0,2023.0,5.0,51.0,5109.0,5,5109,5,No,No,210,2,1
id_5855558175560,2025,2006-02-01,40252.0,310.0,3.0,H1,2.0,2023.0,5.0,51.0,5109.0,5,5101,5,No,No,210,2,1
id_9460594576051,2025,2004-03-01,40252.0,310.0,3.0,H1,2.0,2021.0,5.0,51.0,5109.0,5,5109,5,No,No,210,2,1
id_9753597775374,2025,2003-06-01,40252.0,310.0,3.0,H1,2.0,2020.0,5.0,51.0,5109.0,5,5109,5,No,No,210,1,99
id_5881558578170,2025,2005-12-01,40252.0,310.0,3.0,H1,2.0,2023.0,5.0,51.0,5109.0,5,5109,5,No,No,210,2,99
id_9505595470584,2025,2003-03-01,40252.0,310.0,3.0,H1,2.0,2020.0,5.0,51.0,5109.0,5,5501,5,No,No,210,2,1
id_9360593776061,2025,2004-10-01,40252.0,310.0,3.0,H1,2.0,2022.0,5.0,51.0,5109.0,5,5109,5,No,No,210,2,4
id_5856558775676,2025,2006-01-01,40252.0,310.0,3.0,H1,2.0,2023.0,5.0,51.0,5109.0,5,5109,5,No,No,210,2,99
id_9089590878910,2025,2005-03-01,40252.0,310.0,3.0,H1,2.0,2022.0,5.0,51.0,5109.0,5,5109,5,No,No,210,1,2
id_9699596979905,2025,2005-08-01,40252.0,310.0,3.0,H1,2.0,2023.0,5.0,51.0,5109.0,5,5109,5,No,No,210,2,99
id_9626596772679,2025,2005-09-01,40252.0,310.0,3.0,H1,2.0,2023.0,5.0,51.0,5109.0,5,5109,5,No,No,210,2,9
id_9727597872777,2025,2003-05-01,40252.0,310.0,3.0,H1,2.0,2020.0,5.0,51.0,5109.0,5,5101,5,No,No,210,1,99
id_5811558671189,2025,2006-04-01,40284.0,310.0,3.0,H1,2.0,2023.0,10.0,103.0,10301.0,10,10301,5,No,No,210,2,4
id_9442594274292,2025,2004-05-01,40284.0,310.0,3.0,H1,2.0,2022.0,10.0,103.0,10301.0,10,10301,5,No,No,210,2,6
id_8417584571787,2025,2000-12-01,40284.0,310.0,3.0,H1,2.0,2019.0,10.0,103.0,10301.0,10,10301,5,No,No,210,2,99
id_5819558071986,2025,2006-03-01,40284.0,310.0,3.0,H1,2.0,2023.0,10.0,103.0,10301.0,10,10301,5,No,No,210,2,1
id_9647596874740,2025,2005-07-01,40284.0,310.0,3.0,H1,2.0,2023.0,10.0,103.0,10301.0,10,10301,5,No,No,210,1,99
id_9074590477414,2025,2005-05-01,40284.0,310.0,3.0,H1,2.0,2023.0,10.0,103.0,10301.0,10,10301,5,No,No,210,2,1
id_5988559878805,2025,2006-04-01,40284.0,310.0,3.0,H1,2.0,2023.0,10.0,103.0,10301.0,10,10301,5,No,No,210,1,8
id_9362593476296,2025,2005-01-01,40284.0,310.0,3.0,H1,2.0,2023.0,10.0,103.0,10301.0,10,10301,5,No,No,210,1,99
id_4235542773566,2025,2004-11-01,40284.0,310.0,3.0,H1,2.0,2023.0,10.0,103.0,10301.0,10,10301,5,No,No,290,2,99
id_9682596578297,2025,2005-08-01,40289.0,310.0,3.0,H1,3.0,2023.0,5.0,56.0,5601.0,5,5601,5,No,No,210,1,2
id_9218592271821,2025,2004-09-01,40289.0,310.0,3.0,H1,3.0,2022.0,5.0,56.0,5601.0,5,5601,5,No,No,210,2,10
id_6610966371055,2025,1999-03-01,40289.0,310.0,3.0,H1,3.0,2016.0,5.0,56.0,5601.0,5,5601,5,No,No,210,2,2
id_5848558274860,2025,2006-03-01,40289.0,310.0,3.0,H1,3.0,2023.0,5.0,56.0,5601.0,5,5601,5,No,No,210,1,6
id_5851558275108,2025,2006-02-01,40289.0,310.0,3.0,H1,3.0,2023.0,5.0,56.0,5601.0,5,5601,5,No,No,210,2,8
id_5819558871945,2025,2005-12-01,40289.0,310.0,3.0,H1,3.0,2023.0,5.0,56.0,5601.0,5,5606,5,No,No,210,2,3
id_8432584273243,2025,2000-09-01,40289.0,310.0,3.0,H1,3.0,2018.0,5.0,56.0,5601.0,13,13113,5,No,No,210,1,5
id_9436594673637,2025,2004-06-01,40289.0,310.0,3.0,H1,3.0,2022.0,5.0,56.0,5601.0,5,5601,5,No,No,210,2,2
id_5860558376078,2025,2006-03-01,40289.0,310.0,3.0,H1,3.0,2023.0,5.0,56.0,5601.0,5,5601,5,No,No,210,2,1
id_9627596972763,2025,2005-08-01,40289.0,310.0,3.0,H1,3.0,2023.0,5.0,56.0,5601.0,5,5601,5,No,No,210,1,5
id_5871558777187,2025,2006-01-01,40289.0,310.0,3.0,H1,3.0,2023.0,5.0,56.0,5601.0,5,5601,5,No,No,210,2,99
id_9608596170853,2025,2005-09-01,40289.0,310.0,3.0,H1,3.0,2023.0,5.0,56.0,5601.0,5,5602,5,No,No,210,2,6
id_8461584276144,2025,2001-07-01,40289.0,310.0,3.0,H1,3.0,2019.0,5.0,56.0,5601.0,5,5601,5,No,No,210,1,10
id_9679596377971,2025,2005-11-01,40289.0,310.0,3.0,H1,3.0,2023.0,5.0,56.0,5601.0,5,5602,5,No,No,210,1,8
id_5876558577671,2025,2006-01-01,40289.0,310.0,3.0,H1,3.0,2023.0,5.0,56.0,5601.0,5,5601,5,No,No,210,1,2
id_5848558674893,2025,2006-04-01,40289.0,310.0,3.0,H1,3.0,2023.0,5.0,56.0,5601.0,5,5601,5,No,No,210,2,6
id_9601596070127,2025,2005-11-01,40289.0,310.0,3.0,H1,3.0,2023.0,5.0,56.0,5601.0,5,5601,5,No,No,210,2,4
id_8181581778165,2025,2000-07-01,40298.0,310.0,3.0,H1,2.0,2019.0,4.0,41.0,4101.0,4,4102,5,No,No,210,1,10
id_0226902372603,2025,2001-01-01,40298.0,310.0,3.0,H1,2.0,2018.0,4.0,41.0,4101.0,4,4102,5,No,No,210,2,9
id_9656596775613,2025,2005-09-01,40298.0,310.0,3.0,H1,2.0,2023.0,4.0,41.0,4101.0,4,4101,5,No,No,210,2,9
id_5949559774953,2025,2006-06-01,40298.0,310.0,3.0,H1,2.0,2023.0,4.0,41.0,4101.0,4,4101,5,No,No,210,2,6
id_9630596473029,2025,2005-10-01,40298.0,310.0,3.0,H1,2.0,2023.0,4.0,41.0,4101.0,4,4102,5,No,No,210,1,99
id_9689596378983,2025,2005-11-01,40298.0,310.0,3.0,H1,2.0,2023.0,4.0,41.0,4101.0,4,4101,5,No,No,210,2,5
id_1966519676675,2025,2006-01-01,40298.0,310.0,3.0,H1,2.0,2023.0,4.0,41.0,4101.0,4,4101,5,No,No,143,2,1
id_9365593176504,2025,2005-01-01,40298.0,310.0,3.0,H1,2.0,2022.0,4.0,41.0,4101.0,4,4102,5,No,No,210,2,3
id_9008590970811,2025,2005-04-01,40298.0,310.0,3.0,H1,2.0,2023.0,4.0,41.0,4101.0,4,4101,5,No,No,210,2,8
id_8022580272285,2025,2002-06-01,40298.0,310.0,3.0,H1,2.0,2020.0,4.0,41.0,4101.0,4,4102,5,No,No,210,1,99
id_7159571375969,2025,2005-06-01,40298.0,310.0,3.0,H1,2.0,2023.0,4.0,41.0,4101.0,4,4102,5,No,No,143,1,1
id_5865558576521,2025,2006-01-01,40298.0,310.0,3.0,H1,2.0,2023.0,4.0,41.0,4101.0,4,4102,5,No,No,210,1,8
id_9066590076674,2025,2005-07-01,40310.0,310.0,,H1,2.0,2023.0,6.0,61.0,6106.0,6,6106,5,No,No,210,2,10
id_9093590079313,2025,2005-07-01,40310.0,310.0,,H1,2.0,2023.0,6.0,61.0,6106.0,6,6106,5,No,No,210,2,4
id_5863558676358,2025,2006-04-01,40310.0,310.0,,H1,2.0,2023.0,6.0,61.0,6106.0,6,6106,5,No,No,210,1,99
id_9679596277993,2025,2005-10-01,40310.0,310.0,,H1,2.0,2023.0,6.0,61.0,6106.0,6,6106,5,No,No,210,1,7
id_9620596972073,2025,2005-08-01,40310.0,310.0,,H1,2.0,2023.0,6.0,61.0,6106.0,6,6106,5,No,No,210,2,99
id_9040590874006,2025,2005-03-01,40310.0,310.0,,H1,2.0,2022.0,6.0,61.0,6106.0,6,6106,5,No,No,210,1,99
id_5996559479698,2025,2006-06-01,40310.0,310.0,,H1,2.0,2023.0,6.0,61.0,6106.0,6,6102,5,No,No,210,2,99
id_9385593478511,2025,2005-01-01,40310.0,310.0,,H1,2.0,2022.0,6.0,61.0,6106.0,6,6102,5,No,No,210,2,99
id_9261592476181,2025,2004-09-01,40320.0,310.0,3.0,H1,2.0,2022.0,1.0,11.0,1101.0,5,5804,5,No,No,210,2,6
id_5863558576336,2025,2006-01-01,40320.0,310.0,3.0,H1,2.0,2023.0,1.0,11.0,1101.0,1,1101,5,No,No,210,1,9
id_9665596076541,2025,2005-11-01,40320.0,310.0,3.0,H1,2.0,2023.0,1.0,11.0,1101.0,1,1101,5,No,No,210,2,99
id_5834558573425,2025,2006-01-01,40320.0,310.0,3.0,H1,2.0,2023.0,1.0,11.0,1101.0,1,1107,5,No,No,210,1,3
id_9742597774291,2025,2003-07-01,40320.0,310.0,3.0,H1,2.0,2021.0,1.0,11.0,1101.0,1,1101,5,No,No,210,2,8
id_5891558379161,2025,2006-03-01,40320.0,310.0,3.0,H1,2.0,2023.0,1.0,11.0,1101.0,1,1101,5,No,No,210,1,6
id_5871558477100,2025,2006-02-01,40320.0,310.0,3.0,H1,2.0,2023.0,1.0,11.0,1101.0,1,1101,5,No,No,210,1,5
id_9421594372184,2025,2004-05-01,40320.0,310.0,3.0,H1,2.0,2022.0,1.0,11.0,1101.0,1,1101,5,No,No,210,1,8
id_9265592676565,2025,2004-11-01,40320.0,310.0,3.0,H1,2.0,2022.0,1.0,11.0,1101.0,1,1101,5,No,No,210,1,99
id_9158591275812,2025,2003-12-01,40320.0,310.0,3.0,H1,2.0,2022.0,1.0,11.0,1101.0,1,1101,5,No,No,210,2,6
id_9029590472903,2025,2005-06-01,40320.0,310.0,3.0,H1,2.0,2023.0,1.0,11.0,1101.0,1,1101,5,No,No,210,1,9
id_9357593675770,2025,2005-03-01,40320.0,310.0,3.0,H1,2.0,2022.0,1.0,11.0,1101.0,1,1101,5,No,No,210,2,8
id_9771597777186,2025,2003-07-01,40320.0,310.0,3.0,H1,2.0,2022.0,1.0,11.0,1101.0,1,1101,5,No,No,210,2,1
id_9075590177510,2025,2005-05-01,40320.0,310.0,3.0,H1,2.0,2023.0,1.0,11.0,1101.0,1,1101,5,No,No,210,1,7
id_9806598270617,2025,2002-07-01,40320.0,310.0,3.0,H1,2.0,2020.0,1.0,11.0,1101.0,1,1101,5,No,No,210,1,9
id_9030590373055,2025,2005-06-01,40320.0,310.0,3.0,H1,2.0,2023.0,1.0,11.0,1101.0,1,1101,5,No,No,210,2,5
id_9232592273282,2025,2004-09-01,40320.0,310.0,3.0,H1,2.0,2023.0,1.0,11.0,1101.0,1,1101,5,No,No,210,1,5
id_9626596472673,2025,2005-10-01,40320.0,310.0,3.0,H1,2.0,2023.0,1.0,11.0,1101.0,1,1101,5,No,No,210,2,6
id_5834558073484,2025,2006-04-01,40320.0,310.0,3.0,H1,2.0,2023.0,1.0,11.0,1101.0,1,1101,5,No,No,210,2,9
id_0001900670170,2025,1994-12-01,40320.0,310.0,3.0,H1,2.0,2012.0,1.0,11.0,1101.0,1,1101,5,No,No,210,2,99
id_9768597776862,2025,2003-07-01,40370.0,310.0,3.0,H1,2.0,2021.0,5.0,56.0,5602.0,5,5602,5,No,No,210,1,99
id_9027590672714,2025,2005-08-01,40370.0,310.0,3.0,H1,2.0,2023.0,5.0,56.0,5602.0,13,13119,5,No,No,210,1,2
id_9341593674176,2025,2005-03-01,40370.0,310.0,3.0,H1,2.0,2023.0,5.0,56.0,5602.0,5,5604,5,No,No,210,1,10
id_9608596070857,2025,2005-11-01,40370.0,310.0,3.0,H1,2.0,2023.0,5.0,56.0,5602.0,5,5604,5,No,No,210,1,3
id_9626596372693,2025,2005-11-01,40370.0,310.0,3.0,H1,2.0,2023.0,5.0,56.0,5602.0,5,5604,5,No,No,210,2,99
id_5847558674714,2025,2006-03-01,40370.0,310.0,3.0,H1,2.0,2023.0,5.0,56.0,5602.0,5,5602,5,No,No,210,2,99
id_9013590271313,2025,2005-06-01,40370.0,310.0,3.0,H1,2.0,2023.0,5.0,56.0,5602.0,5,5602,5,No,No,210,2,99
id_9042590974219,2025,2005-04-01,40370.0,310.0,3.0,H1,2.0,2022.0,5.0,56.0,5602.0,13,13120,5,No,No,210,2,7
id_9230592373079,2025,2005-04-01,40370.0,310.0,3.0,H1,2.0,2023.0,5.0,56.0,5602.0,5,5602,5,No,No,210,2,1
id_9150591775097,2025,2003-10-01,40370.0,310.0,3.0,H1,2.0,2021.0,5.0,56.0,5602.0,5,5602,5,No,No,210,2,99
id_5813558971300,2025,2006-01-01,40406.0,363.0,3.0,H2,2.0,2023.0,10.0,101.0,10101.0,10,10101,5,No,No,210,2,4
id_8309583870971,2025,2000-11-01,40406.0,363.0,3.0,H2,2.0,2018.0,10.0,101.0,10101.0,10,10101,5,No,No,210,1,9
id_8046580774618,2025,2001-08-01,40406.0,363.0,3.0,H2,2.0,2020.0,10.0,101.0,10101.0,11,11101,5,No,No,210,1,10
id_9273592877302,2025,2004-06-01,40406.0,363.0,3.0,H2,2.0,2022.0,10.0,101.0,10101.0,10,10101,5,No,No,210,1,4
id_5878558277860,2025,2006-02-01,40406.0,363.0,3.0,H2,2.0,2023.0,10.0,101.0,10101.0,10,10101,5,No,No,210,2,99
id_5876558477672,2025,2006-02-01,40406.0,363.0,3.0,H2,2.0,2023.0,10.0,101.0,10101.0,10,10101,5,No,No,210,2,6
id_5806558570652,2025,2006-01-01,40406.0,363.0,3.0,H2,2.0,2023.0,10.0,101.0,10101.0,10,10101,5,No,No,210,1,5
id_9268592676894,2025,2004-10-01,40406.0,363.0,3.0,H2,2.0,2023.0,10.0,101.0,10101.0,10,10101,5,No,No,210,2,3
id_8696586279638,2025,2002-02-01,40406.0,363.0,3.0,H2,2.0,2019.0,10.0,101.0,10101.0,10,10101,5,No,No,210,2,5
id_9072590177201,2025,2005-05-01,41009.0,310.0,,H1,1.0,2023.0,2.0,21.0,2101.0,2,2101,5,No,No,210,1,10
id_9752597075278,2025,2003-09-01,41009.0,310.0,,H1,1.0,2021.0,2.0,21.0,2101.0,2,2101,5,No,No,210,2,99
id_9618596071863,2025,2005-11-01,41009.0,310.0,,H1,1.0,2023.0,2.0,21.0,2101.0,2,2101,5,No,No,210,1,10
id_5862558676237,2025,2006-04-01,41009.0,310.0,,H1,1.0,2023.0,2.0,21.0,2101.0,2,2101,5,No,No,210,2,99
id_9246592174667,2025,2004-08-01,41009.0,310.0,,H1,1.0,2022.0,2.0,21.0,2101.0,13,13106,5,No,No,210,1,99
id_9613596771383,2025,2005-09-01,41009.0,310.0,,H1,1.0,2023.0,2.0,21.0,2101.0,2,2101,5,No,No,210,2,10
id_9642596074299,2025,2005-11-01,41009.0,310.0,,H1,1.0,2023.0,2.0,21.0,2101.0,2,2101,5,No,No,210,1,99
id_5548555874896,2025,2006-02-01,41009.0,310.0,,H1,1.0,2023.0,2.0,21.0,2101.0,2,2101,5,No,No,210,2,7
id_9791597579163,2025,2003-06-01,41009.0,310.0,,H1,1.0,2021.0,2.0,21.0,2101.0,2,2101,5,No,No,210,1,10
id_9667596476734,2025,2005-10-01,41009.0,310.0,,H1,1.0,2023.0,2.0,21.0,2101.0,13,13123,5,No,No,210,1,99
id_5876558177620,2025,2006-02-01,41009.0,310.0,,H1,1.0,2023.0,2.0,21.0,2101.0,2,2101,5,No,No,210,1,10
id_9635596173500,2025,2005-10-01,41617.0,310.0,,H1,3.0,2023.0,13.0,131.0,13114.0,13,13115,5,No,No,210,2,9
id_5871558177102,2025,2006-02-01,41617.0,310.0,,H1,3.0,2023.0,13.0,131.0,13114.0,13,13123,5,No,No,210,2,99
id_4020540772044,2025,2005-07-01,41617.0,310.0,,H1,3.0,2023.0,13.0,131.0,13114.0,13,13113,5,No,No,290,2,7
